fulltext,label
خانومه تو بی‌ارتی یکی که رو صندلی خواب بود رو بیدار کرده میگه پاشو مادر من بشینهخانومه گفت نه خسته ام و دوباره چشماشو بستحالا اون خانومه شروع کرده چه مردم بیشعوری چه گدا و...ببینید حالا درسته که اینکه جاشونو به یه سالمند بدن خیلی قشنگ و اخلاقیه ولی این یه لطفه نه طلب شما!,1
عهد الست من همه با عشق #شاه بودو از شاهراه عمر بدین عهد بگذرمشاهین صفت چو طعمه چشیدم ز دست شاهکی باشد التفات به صید کبوترمای شاه شیرگیر چه کم گردد ار شوددر سایه تو ملک فراغت میسرمبر من فتاد سایه خورشید سلطنتو اکنون فراغت است ز خورشید خاورم#حافظ_شیرازی ,0
 امثال د پایرت بی برای مجله مناسب نیس.گفتم شاید شبیه لایب‌جن که برای کتابه برای مگزین هم سایتی باشه.,0
در روتین ترین حالت ممکن هر روز صبح میرم کتابخونه و شب برمیگردم با مامان فیلم میبینیم و بعدشم گوشی و خواب! حقیقتا برای این مدل زندگی کردن آفریده نشدم -.-,0
 : از لباس‌هایی که بنظرم تو تن مردها خیلی زیباست شنله و از ابتدای تاریخ لباس با نام توگا وجود داشته (پارچه‌هایی که یونانی…,0
 : با سنگ درد دل کنیم بهتره، هر دوستی ممکنه روزی دشمن بشه,0
 من میدونم نادونم، میدونم کمم، اما نمیدونم باید از کجا شروع کنم به فهمیدن، همش خودمو میگام اما بازم هیچی به هیچیبیا نجات پیدا کنیم از این جنگ,1
چرا دارم توییت میزنم و نمیرم برا امتحان ۸ صبحم بخونم ک هنوز لای کتابشو باز هم نکردم؟ (امشب در گفتگوی ویژه‌ی خبری),0
 شیطونه میگم بزنمت خجالت نمیکشی کراش کراش میکنی اون بدبختی که چشم به راهته چی میشه پس ؟؟ ,1
من خودم دو جلد آداب الطلاب دارم، بجز زندگینامه‌ی بهجت و سیره علوی و کتابهای دیگری از این دست. هر کس ببینه میتونه به شناخت درستی از علایق من برسه.,0
 تو جامعه ای که تبعیض هست به هر دو طرف ظلم میشهاگر حقوق زن و مرد برابر باشه زنها بر علیه مردها جبهه نمیگیرنعامل بدبختی فقط اسلام و اخوندا هستند و بس,1
 بابا ستوان دوبا فوق به سربازی رفتهمبارک باشهکارتت رو بگیری عالیه حسش,0
 نمیتونم از عشق تو دل بکنم تو این همه خاطره...,0
 انقد روزها در راه برام کتاب خاصیه که دلم نمیخواد به بقیه معرفیش کنم,0
 از همین تریبون اعلام میکنم لعنت به جفتتون ازتون متنفرم ,1
ساده بگم اگر شما مدیر دستگاهی هستید و گژارشاتی که به شما میرسند صحت ندارند ایراد از شما در بکارگیری روش‌های ضروری است. البته در مورد مناقشه ایرادی به خامنه‌ای وارد نیست چون نفع خودش و نظامش در این سیستم دروغ‌سازی است. ولی لطفاً احمق نباشید و پایین به بالا نبینید,1
 و اون زن، زن بدبختیه که شوهرش هنوز نشناختتش :),1
قایقی خواهم ساختخواهم انداخت به آب.دور خواهم شد از این خاک غریبکه در آن هیچ کسی نیست که در بیشه عشققهرمانان را بیدار کند.#سهراب_سپهری,0
 مگر لم توییته ئاسلا ناویک له کومله یا دموکرات هه س ؟ خاسه بی سوادی خوتان ننوینن له بر چاوو شیعه کانو یا تویچ دانه کی جاش,1
پسرا دستشون تو جیبشونه از سرما،بعد دخترا به زور آویزون شدن که دست بدبختو بکشن بیرون بگیرن! بابا شل کن دیگه حالا حتما باید دست تو دست باشین,1
 بدبختيش اينه كه گوش بديم پشيمون ميشيم، گوش نديمم پشيمون ميشيم ,1
حالا اینکه مشهدیا با اقوام مختلف افغانستان ژنتیک مشترک داره یانه آن بماند به چنگیزخان و محمود افغان، اما بیشترین مشکلات مهاجرین مشهد بخاطر آن عده کهنه بربری اصل افغانی هست که شناسنامه ایرانی دارند و دوست دارند سر به تن ما نباشددیشب این شغال خداد عزیزی رو دیدم داغ منو تازه کرد,0
احمقی که عشقش فضولی تو کار و زندگی بقیه باشه،هیچ وقت زندگی خودش رونق نداره!,0
 الان مثلا توجیح کردی خیلی پخمه و بی سوادی,1
آدم بعضی حرفارو میتونه به خانواده بزنه یه حرفایی هست که میشه با دوستات راجبش حرف بزنی بعضی حرفارم آدم میتونه به دوست دخترش یا عشقش بزنه .اما یه سری حرف هست که نمیشه با هیچکس راجبش حرف زد فقط باید سکوت کرد این سکوت واقعا سخته به قول داریوش اخرین سنگر سکوته خیلی حرفا گفتنی نیست,0
وقتی جواد ظریف احمق توییت میزد دوام میاوریم ما بهش گفتیم #دوام_نمیاورید ،ولی عرازشه یابو و اسهالیون مزدور به ریشخند گرفتن این نرف رو تا امروز که وزیر بیشعور کشاورزی گفت #خدا_را_شكر_كه_هست که خود گواه تایید سقوط هست#چهل_سال_دیکتاتوری #براندازم #فتح_تهران #دیگه_تمومه_ماجرا,1
" كاملا حق با شماس، جمع بستن به ""همه"" كار درستي نبود ولي اون تايمي كه اينو نوشته بودم بدجوري قاطي كرده بودم. الان دوباره چك نكردم ولي اون زمان توقعم اين بود كه حداقل نصف مردم بهش بخندن ولي تقريبا بدون استثنا همه تاييدش كرده بودن و ريپلاي ها از اصل توييت هم مضحك تر و احمقانه تر بود!",1
 شما کاره ای نیستی از قول اپوزوسیون حرف میزنی ملت خودشون می دونن چکار کنن و با دلقکهای مزد بگیر ترامپ هم سنخیتی ندارنهر چی میکشیم از دست شماس,1
 مرسی عزیزم این تعریف دقیقا نشون میده چقدر ذهن شخص درگیر میشه.,0
#پمپئو سوتی دیروزش را دیلیت کرد و توییتی جدید زد و نوشت 38 سال پیش!!#احمق_درجه_یک ,1
 امیر حسین عزیز، موردی در پهنای باند نمایش داده شده، مشاهده نمی‌شه,0
 فالواقع جنابعالی اولین درآمدزایی رو هم برای دوستان انجام دادید و جز اولین ها هستید...خدا قوت,0
یه سلامی هم بکینم به اون احمقی که دنبال آرم پپسی رو ماه میگشت و اعتقاد داشت آدم فضایی ها (!) با سفینه هاشون به دنیا حکومت میکنند ولی اعتقادات ما مسلمونا رو خرافه میدونه سلام احمق سلاممم دانشمند ,1
 بستگی به میزان عزیز بودن و صمیمیت داره، اول سعی می‌کنم حلش کنم باهاش و اگه نشه فاصله می‌گیرم,0
